filename	scene_label	X	X
audio/tram-lisbon-35-42-a.wav	tram	X	X
audio/park-lyon-12-43-a.wav	park	X	X
audio/bus-lyon-1-44-a.wav	bus	X	X
audio/street_pedestrian-prague-37-46-a.wav	street_pedestrian	X	X
audio/airport-prague-15-47-a.wav	airport	X	X
audio/street_traffic-prague-33-48-a.wav	street_traffic	X	X
audio/tram-lisbon-35-49-a.wav	tram	X	X
audio/park-prague-38-50-a.wav	park	X	X
audio/public_square-lisbon-39-51-a.wav	public_square	X	X
audio/airport-lyon-41-53-a.wav	airport	X	X
audio/tram-prague-42-54-a.wav	tram	X	X
audio/shopping_mall-lyon-43-55-a.wav	shopping_mall	X	X
audio/shopping_mall-prague-31-56-a.wav	shopping_mall	X	X
audio/park-prague-38-57-a.wav	park	X	X
audio/shopping_mall-lyon-43-58-a.wav	shopping_mall	X	X
audio/public_square-lyon-24-59-a.wav	public_square	X	X
audio/shopping_mall-lyon-43-60-a.wav	shopping_mall	X	X
audio/street_traffic-lyon-45-62-a.wav	street_traffic	X	X
audio/tram-lisbon-46-63-a.wav	tram	X	X
audio/street_pedestrian-lyon-47-64-a.wav	street_pedestrian	X	X
audio/street_pedestrian-prague-51-68-a.wav	street_pedestrian	X	X
audio/metro_station-lyon-28-69-a.wav	metro_station	X	X
audio/park-lisbon-52-70-a.wav	park	X	X
audio/park-prague-38-71-a.wav	park	X	X
audio/shopping_mall-prague-9-72-a.wav	shopping_mall	X	X
audio/airport-lisbon-0-73-a.wav	airport	X	X
audio/public_square-lyon-24-74-a.wav	public_square	X	X
audio/shopping_mall-prague-53-75-a.wav	shopping_mall	X	X
audio/metro-prague-54-76-a.wav	metro	X	X
audio/metro-lisbon-55-77-a.wav	metro	X	X
audio/public_square-lyon-56-78-a.wav	public_square	X	X
audio/park-lisbon-57-79-a.wav	park	X	X
audio/street_traffic-lyon-45-81-a.wav	street_traffic	X	X
audio/bus-lisbon-59-82-a.wav	bus	X	X
audio/park-lyon-60-84-a.wav	park	X	X
audio/metro-prague-26-88-a.wav	metro	X	X
audio/tram-lisbon-35-89-a.wav	tram	X	X
audio/street_pedestrian-lyon-3-91-a.wav	street_pedestrian	X	X
audio/park-prague-38-92-a.wav	park	X	X
audio/metro-lyon-64-93-a.wav	metro	X	X
audio/shopping_mall-lyon-66-95-a.wav	shopping_mall	X	X
audio/street_traffic-lisbon-67-96-a.wav	street_traffic	X	X
audio/public_square-prague-27-97-a.wav	public_square	X	X
audio/street_pedestrian-lyon-47-98-a.wav	street_pedestrian	X	X
audio/public_square-lisbon-68-99-a.wav	public_square	X	X
audio/metro_station-lyon-10-100-a.wav	metro_station	X	X
audio/airport-prague-69-101-a.wav	airport	X	X
audio/bus-lisbon-70-102-a.wav	bus	X	X
audio/public_square-lisbon-39-103-a.wav	public_square	X	X
audio/tram-prague-71-104-a.wav	tram	X	X
audio/street_pedestrian-lyon-72-105-a.wav	street_pedestrian	X	X
audio/bus-lyon-73-106-a.wav	bus	X	X
audio/street_traffic-prague-33-107-a.wav	street_traffic	X	X
audio/metro-lyon-64-109-a.wav	metro	X	X
audio/public_square-prague-75-110-a.wav	public_square	X	X
audio/metro_station-lisbon-21-111-a.wav	metro_station	X	X
audio/street_traffic-lisbon-76-113-a.wav	street_traffic	X	X
audio/metro_station-lyon-77-115-a.wav	metro_station	X	X
audio/public_square-lisbon-68-116-a.wav	public_square	X	X
audio/metro_station-lisbon-7-117-a.wav	metro_station	X	X
audio/metro-lyon-79-120-a.wav	metro	X	X
audio/shopping_mall-lyon-66-121-a.wav	shopping_mall	X	X
audio/shopping_mall-prague-53-122-a.wav	shopping_mall	X	X
audio/metro_station-lisbon-21-123-a.wav	metro_station	X	X
audio/park-lisbon-52-127-a.wav	park	X	X
audio/metro-prague-81-128-a.wav	metro	X	X
audio/metro-lyon-82-129-a.wav	metro	X	X
audio/street_pedestrian-prague-51-130-a.wav	street_pedestrian	X	X
audio/street_pedestrian-prague-85-133-a.wav	street_pedestrian	X	X
audio/public_square-prague-75-134-a.wav	public_square	X	X
audio/shopping_mall-prague-9-135-a.wav	shopping_mall	X	X
audio/street_pedestrian-lyon-72-136-a.wav	street_pedestrian	X	X
audio/tram-prague-86-137-a.wav	tram	X	X
audio/public_square-lyon-56-138-a.wav	public_square	X	X
audio/tram-prague-88-140-a.wav	tram	X	X
audio/street_traffic-lyon-29-142-a.wav	street_traffic	X	X
audio/park-prague-38-144-a.wav	park	X	X
audio/street_traffic-lyon-45-145-a.wav	street_traffic	X	X
audio/street_pedestrian-prague-85-146-a.wav	street_pedestrian	X	X
audio/airport-prague-34-148-a.wav	airport	X	X
audio/bus-prague-90-149-a.wav	bus	X	X
audio/tram-lyon-91-150-a.wav	tram	X	X
audio/airport-prague-69-151-a.wav	airport	X	X
audio/park-prague-92-152-a.wav	park	X	X
audio/tram-lyon-93-153-a.wav	tram	X	X
audio/tram-lisbon-35-155-a.wav	tram	X	X
audio/airport-lyon-41-156-a.wav	airport	X	X
audio/airport-lyon-95-158-a.wav	airport	X	X
audio/shopping_mall-lyon-66-159-a.wav	shopping_mall	X	X
audio/street_traffic-lisbon-67-161-a.wav	street_traffic	X	X
audio/shopping_mall-lyon-43-162-a.wav	shopping_mall	X	X
audio/park-lisbon-52-163-a.wav	park	X	X
audio/bus-lyon-1-164-a.wav	bus	X	X
audio/metro_station-lisbon-21-166-a.wav	metro_station	X	X
audio/street_pedestrian-lisbon-98-167-a.wav	street_pedestrian	X	X
audio/park-lyon-60-168-a.wav	park	X	X
audio/street_pedestrian-lisbon-99-169-a.wav	street_pedestrian	X	X
audio/metro_station-lisbon-20-170-a.wav	metro_station	X	X
audio/tram-lisbon-100-171-a.wav	tram	X	X
audio/airport-lyon-101-173-a.wav	airport	X	X
audio/airport-lyon-41-175-a.wav	airport	X	X
audio/street_traffic-lisbon-8-176-a.wav	street_traffic	X	X
audio/bus-prague-102-177-a.wav	bus	X	X
audio/tram-lyon-103-178-a.wav	tram	X	X
audio/street_traffic-lyon-45-180-a.wav	street_traffic	X	X
audio/street_pedestrian-lyon-47-181-a.wav	street_pedestrian	X	X
audio/street_traffic-lisbon-8-182-a.wav	street_traffic	X	X
audio/shopping_mall-lyon-43-183-a.wav	shopping_mall	X	X
audio/park-lisbon-104-185-a.wav	park	X	X
audio/metro-lyon-82-187-a.wav	metro	X	X
audio/park-prague-105-189-a.wav	park	X	X
audio/tram-prague-88-190-a.wav	tram	X	X
audio/bus-lisbon-106-191-a.wav	bus	X	X
audio/shopping_mall-lisbon-2-192-a.wav	shopping_mall	X	X
audio/tram-prague-71-193-a.wav	tram	X	X
audio/metro-lisbon-107-194-a.wav	metro	X	X
audio/tram-prague-109-196-a.wav	tram	X	X
audio/street_traffic-lyon-110-197-a.wav	street_traffic	X	X
audio/shopping_mall-lyon-66-198-a.wav	shopping_mall	X	X
audio/street_traffic-lyon-29-200-a.wav	street_traffic	X	X
audio/public_square-lyon-17-201-a.wav	public_square	X	X
audio/park-lyon-12-203-a.wav	park	X	X
audio/tram-prague-88-204-a.wav	tram	X	X
audio/metro_station-lisbon-21-205-a.wav	metro_station	X	X
audio/public_square-prague-111-206-a.wav	public_square	X	X
audio/street_pedestrian-lyon-3-207-a.wav	street_pedestrian	X	X
audio/street_pedestrian-lyon-47-208-a.wav	street_pedestrian	X	X
audio/public_square-lyon-56-210-a.wav	public_square	X	X
audio/tram-lyon-112-211-a.wav	tram	X	X
audio/metro-prague-113-212-a.wav	metro	X	X
audio/airport-lisbon-114-213-a.wav	airport	X	X
audio/public_square-lisbon-68-215-a.wav	public_square	X	X
audio/street_pedestrian-lisbon-98-216-a.wav	street_pedestrian	X	X
audio/metro-prague-54-217-a.wav	metro	X	X
audio/airport-lisbon-114-219-a.wav	airport	X	X
audio/public_square-lisbon-116-221-a.wav	public_square	X	X
audio/metro-prague-26-222-a.wav	metro	X	X
audio/metro_station-lisbon-20-224-a.wav	metro_station	X	X
audio/street_traffic-lisbon-8-225-a.wav	street_traffic	X	X
audio/park-lyon-12-226-a.wav	park	X	X
audio/park-prague-38-227-a.wav	park	X	X
audio/shopping_mall-lisbon-2-228-a.wav	shopping_mall	X	X
audio/metro_station-prague-118-229-a.wav	metro_station	X	X
audio/public_square-lisbon-39-230-a.wav	public_square	X	X
audio/metro-lisbon-119-232-a.wav	metro	X	X
audio/bus-prague-120-233-a.wav	bus	X	X
audio/metro-lisbon-121-234-a.wav	metro	X	X
audio/metro_station-lisbon-7-235-a.wav	metro_station	X	X
audio/bus-prague-30-237-a.wav	bus	X	X
audio/street_pedestrian-lisbon-98-238-a.wav	street_pedestrian	X	X
audio/shopping_mall-lisbon-2-239-a.wav	shopping_mall	X	X
audio/street_traffic-lisbon-67-241-a.wav	street_traffic	X	X
audio/airport-lisbon-0-242-a.wav	airport	X	X
audio/airport-lisbon-122-244-a.wav	airport	X	X
audio/airport-lyon-95-245-a.wav	airport	X	X
audio/public_square-lisbon-39-246-a.wav	public_square	X	X
audio/shopping_mall-prague-53-247-a.wav	shopping_mall	X	X
audio/park-lyon-12-249-a.wav	park	X	X
audio/metro_station-lisbon-7-250-a.wav	metro_station	X	X
audio/park-lyon-12-251-a.wav	park	X	X
audio/metro_station-lyon-77-252-a.wav	metro_station	X	X
audio/public_square-lisbon-116-253-a.wav	public_square	X	X
audio/public_square-lisbon-68-254-a.wav	public_square	X	X
audio/shopping_mall-prague-9-255-a.wav	shopping_mall	X	X
audio/bus-lisbon-123-256-a.wav	bus	X	X
audio/airport-prague-69-257-a.wav	airport	X	X
audio/bus-lyon-124-260-a.wav	bus	X	X
audio/street_pedestrian-lyon-72-261-a.wav	street_pedestrian	X	X
audio/airport-prague-34-262-a.wav	airport	X	X
audio/shopping_mall-prague-9-263-a.wav	shopping_mall	X	X
audio/street_pedestrian-lisbon-98-264-a.wav	street_pedestrian	X	X
audio/airport-prague-15-266-a.wav	airport	X	X
audio/street_traffic-lisbon-67-267-a.wav	street_traffic	X	X
audio/tram-lisbon-46-268-a.wav	tram	X	X
audio/airport-prague-34-269-a.wav	airport	X	X
audio/shopping_mall-lisbon-125-271-a.wav	shopping_mall	X	X
audio/street_pedestrian-prague-51-272-a.wav	street_pedestrian	X	X
audio/metro_station-prague-118-273-a.wav	metro_station	X	X
audio/park-prague-38-274-a.wav	park	X	X
audio/metro_station-lisbon-20-275-a.wav	metro_station	X	X
audio/tram-prague-86-276-a.wav	tram	X	X
audio/public_square-lisbon-39-277-a.wav	public_square	X	X
audio/street_traffic-lisbon-8-278-a.wav	street_traffic	X	X
audio/tram-lyon-103-279-a.wav	tram	X	X
audio/airport-lisbon-0-280-a.wav	airport	X	X
audio/metro-lyon-126-281-a.wav	metro	X	X
audio/metro_station-prague-118-283-a.wav	metro_station	X	X
audio/tram-prague-109-284-a.wav	tram	X	X
audio/bus-lisbon-128-285-a.wav	bus	X	X
audio/street_pedestrian-lisbon-4-286-a.wav	street_pedestrian	X	X
audio/park-lisbon-104-290-a.wav	park	X	X
audio/bus-lyon-129-291-a.wav	bus	X	X
audio/park-prague-92-292-a.wav	park	X	X
audio/public_square-prague-111-293-a.wav	public_square	X	X
audio/park-lisbon-57-294-a.wav	park	X	X
audio/park-lyon-60-295-a.wav	park	X	X
audio/public_square-lisbon-116-297-a.wav	public_square	X	X
audio/street_traffic-lyon-29-298-a.wav	street_traffic	X	X
audio/park-prague-92-299-a.wav	park	X	X
audio/street_pedestrian-lisbon-98-300-a.wav	street_pedestrian	X	X
audio/tram-lisbon-46-301-a.wav	tram	X	X
audio/metro_station-lisbon-21-302-a.wav	metro_station	X	X
audio/shopping_mall-prague-31-304-a.wav	shopping_mall	X	X
audio/metro-prague-22-305-a.wav	metro	X	X
audio/bus-lyon-1-306-a.wav	bus	X	X
audio/park-lisbon-52-307-a.wav	park	X	X
audio/metro_station-prague-130-308-a.wav	metro_station	X	X
audio/public_square-lyon-56-310-a.wav	public_square	X	X
audio/metro-prague-81-311-a.wav	metro	X	X
audio/metro-lyon-82-313-a.wav	metro	X	X
audio/park-prague-105-315-a.wav	park	X	X
audio/metro-lyon-79-316-a.wav	metro	X	X
audio/tram-lisbon-131-317-a.wav	tram	X	X
audio/bus-prague-90-318-a.wav	bus	X	X
audio/park-lisbon-104-319-a.wav	park	X	X
audio/metro_station-lisbon-20-321-a.wav	metro_station	X	X
audio/public_square-lisbon-116-323-a.wav	public_square	X	X
audio/park-prague-38-324-a.wav	park	X	X
audio/metro_station-lisbon-20-325-a.wav	metro_station	X	X
audio/airport-lisbon-122-326-a.wav	airport	X	X
audio/airport-lisbon-0-329-a.wav	airport	X	X
audio/metro-lisbon-119-333-a.wav	metro	X	X
audio/airport-lisbon-122-334-a.wav	airport	X	X
audio/shopping_mall-lyon-43-337-a.wav	shopping_mall	X	X
audio/park-prague-38-338-a.wav	park	X	X
audio/metro-lisbon-119-339-a.wav	metro	X	X
audio/park-prague-105-340-a.wav	park	X	X
audio/airport-lisbon-0-342-a.wav	airport	X	X
audio/tram-prague-135-343-a.wav	tram	X	X
audio/airport-lisbon-122-344-a.wav	airport	X	X
audio/street_traffic-prague-33-346-a.wav	street_traffic	X	X
audio/park-lisbon-52-347-a.wav	park	X	X
audio/metro_station-lyon-10-348-a.wav	metro_station	X	X
audio/bus-lisbon-13-349-a.wav	bus	X	X
audio/metro_station-lyon-77-350-a.wav	metro_station	X	X
audio/street_traffic-lisbon-8-351-a.wav	street_traffic	X	X
audio/tram-lisbon-131-352-a.wav	tram	X	X
audio/street_pedestrian-prague-51-354-a.wav	street_pedestrian	X	X
audio/metro-lisbon-136-355-a.wav	metro	X	X
audio/shopping_mall-lisbon-137-356-a.wav	shopping_mall	X	X
audio/park-prague-105-358-a.wav	park	X	X
audio/metro-lyon-82-359-a.wav	metro	X	X
audio/airport-lyon-41-360-a.wav	airport	X	X
audio/street_traffic-lisbon-76-362-a.wav	street_traffic	X	X
audio/street_traffic-lyon-110-363-a.wav	street_traffic	X	X
audio/street_traffic-lisbon-8-364-a.wav	street_traffic	X	X
audio/street_pedestrian-lyon-72-365-a.wav	street_pedestrian	X	X
audio/bus-prague-138-366-a.wav	bus	X	X
audio/public_square-lyon-17-367-a.wav	public_square	X	X
audio/metro-lyon-139-368-a.wav	metro	X	X
audio/metro_station-prague-118-369-a.wav	metro_station	X	X
audio/bus-lyon-129-370-a.wav	bus	X	X
audio/bus-lisbon-140-372-a.wav	bus	X	X
audio/street_pedestrian-lisbon-98-373-a.wav	street_pedestrian	X	X
audio/metro_station-prague-130-374-a.wav	metro_station	X	X
audio/park-lisbon-52-375-a.wav	park	X	X
audio/tram-prague-135-379-a.wav	tram	X	X
audio/public_square-lisbon-116-380-a.wav	public_square	X	X
audio/metro-lyon-126-381-a.wav	metro	X	X
audio/public_square-prague-75-382-a.wav	public_square	X	X
audio/park-prague-92-383-a.wav	park	X	X
audio/shopping_mall-lyon-66-384-a.wav	shopping_mall	X	X
audio/airport-lyon-101-386-a.wav	airport	X	X
audio/metro-lyon-126-388-a.wav	metro	X	X
audio/shopping_mall-prague-31-390-a.wav	shopping_mall	X	X
audio/shopping_mall-lisbon-2-391-a.wav	shopping_mall	X	X
audio/street_traffic-lisbon-8-392-a.wav	street_traffic	X	X
audio/airport-lyon-41-393-a.wav	airport	X	X
audio/park-prague-38-394-a.wav	park	X	X
audio/shopping_mall-lyon-66-395-a.wav	shopping_mall	X	X
audio/metro_station-lisbon-20-397-a.wav	metro_station	X	X
audio/park-lyon-12-398-a.wav	park	X	X
audio/street_pedestrian-lyon-72-399-a.wav	street_pedestrian	X	X
audio/public_square-prague-111-400-a.wav	public_square	X	X
audio/public_square-lyon-17-401-a.wav	public_square	X	X
audio/bus-lisbon-59-403-a.wav	bus	X	X
audio/public_square-prague-75-404-a.wav	public_square	X	X
audio/public_square-lisbon-68-405-a.wav	public_square	X	X
audio/public_square-lisbon-39-406-a.wav	public_square	X	X
audio/shopping_mall-lyon-43-407-a.wav	shopping_mall	X	X
audio/airport-lisbon-114-411-a.wav	airport	X	X
audio/street_traffic-lyon-45-412-a.wav	street_traffic	X	X
audio/street_traffic-lyon-110-413-a.wav	street_traffic	X	X
audio/park-lyon-144-414-a.wav	park	X	X
audio/street_pedestrian-lyon-72-415-a.wav	street_pedestrian	X	X
audio/shopping_mall-lisbon-2-416-a.wav	shopping_mall	X	X
audio/airport-prague-15-417-a.wav	airport	X	X
audio/street_traffic-lyon-45-419-a.wav	street_traffic	X	X
audio/metro-lisbon-145-420-a.wav	metro	X	X
audio/shopping_mall-prague-9-421-a.wav	shopping_mall	X	X
audio/bus-lisbon-70-422-a.wav	bus	X	X
audio/tram-prague-86-423-a.wav	tram	X	X
audio/street_traffic-prague-6-424-a.wav	street_traffic	X	X
audio/street_traffic-lisbon-67-426-a.wav	street_traffic	X	X
audio/tram-prague-135-427-a.wav	tram	X	X
audio/bus-lisbon-123-428-a.wav	bus	X	X
audio/street_pedestrian-lisbon-99-429-a.wav	street_pedestrian	X	X
audio/park-prague-38-430-a.wav	park	X	X
audio/street_pedestrian-lyon-47-431-a.wav	street_pedestrian	X	X
audio/bus-lisbon-128-432-a.wav	bus	X	X
audio/metro-prague-54-433-a.wav	metro	X	X
audio/bus-prague-120-435-a.wav	bus	X	X
audio/airport-prague-23-436-a.wav	airport	X	X
audio/public_square-lyon-17-438-a.wav	public_square	X	X
audio/airport-prague-15-439-a.wav	airport	X	X
audio/bus-lisbon-128-440-a.wav	bus	X	X
audio/metro-lyon-79-441-a.wav	metro	X	X
audio/metro_station-lyon-28-442-a.wav	metro_station	X	X
audio/park-lyon-60-443-a.wav	park	X	X
audio/metro_station-prague-130-444-a.wav	metro_station	X	X
audio/street_traffic-prague-33-445-a.wav	street_traffic	X	X
audio/street_pedestrian-lyon-3-446-a.wav	street_pedestrian	X	X
audio/street_pedestrian-prague-85-447-a.wav	street_pedestrian	X	X
audio/public_square-lyon-56-449-a.wav	public_square	X	X
audio/public_square-prague-75-451-a.wav	public_square	X	X
audio/shopping_mall-lyon-66-452-a.wav	shopping_mall	X	X
audio/street_pedestrian-lisbon-99-454-a.wav	street_pedestrian	X	X
audio/metro-prague-26-455-a.wav	metro	X	X
audio/bus-prague-120-458-a.wav	bus	X	X
audio/bus-lyon-124-459-a.wav	bus	X	X
audio/airport-lisbon-0-463-a.wav	airport	X	X
audio/street_traffic-lisbon-8-464-a.wav	street_traffic	X	X
audio/public_square-lyon-24-465-a.wav	public_square	X	X
audio/bus-prague-147-467-a.wav	bus	X	X
audio/public_square-lisbon-68-468-a.wav	public_square	X	X
audio/park-lisbon-52-469-a.wav	park	X	X
audio/shopping_mall-lisbon-125-470-a.wav	shopping_mall	X	X
audio/metro-lyon-79-471-a.wav	metro	X	X
audio/shopping_mall-lisbon-137-472-a.wav	shopping_mall	X	X
audio/tram-lisbon-100-473-a.wav	tram	X	X
audio/public_square-lisbon-68-474-a.wav	public_square	X	X
audio/metro_station-prague-118-475-a.wav	metro_station	X	X
audio/metro-lisbon-148-476-a.wav	metro	X	X
audio/bus-lisbon-70-477-a.wav	bus	X	X
audio/shopping_mall-lyon-43-478-a.wav	shopping_mall	X	X
audio/shopping_mall-prague-53-479-a.wav	shopping_mall	X	X
audio/metro-lisbon-55-480-a.wav	metro	X	X
audio/street_pedestrian-lisbon-98-481-a.wav	street_pedestrian	X	X
audio/shopping_mall-prague-9-482-a.wav	shopping_mall	X	X
audio/shopping_mall-lyon-43-483-a.wav	shopping_mall	X	X
audio/shopping_mall-lisbon-125-484-a.wav	shopping_mall	X	X
audio/park-prague-38-485-a.wav	park	X	X
audio/public_square-lyon-24-487-a.wav	public_square	X	X
audio/tram-prague-71-488-a.wav	tram	X	X
audio/bus-prague-138-489-a.wav	bus	X	X
audio/park-prague-105-490-a.wav	park	X	X
audio/public_square-lisbon-68-491-a.wav	public_square	X	X
audio/park-prague-105-492-a.wav	park	X	X
audio/tram-lisbon-131-493-a.wav	tram	X	X
audio/airport-lisbon-114-495-a.wav	airport	X	X
audio/shopping_mall-prague-9-496-a.wav	shopping_mall	X	X
audio/public_square-lisbon-116-497-a.wav	public_square	X	X
audio/bus-prague-102-498-a.wav	bus	X	X
audio/public_square-lisbon-116-499-a.wav	public_square	X	X
audio/street_traffic-lyon-29-501-a.wav	street_traffic	X	X
audio/tram-lisbon-46-502-a.wav	tram	X	X
audio/shopping_mall-lyon-43-503-a.wav	shopping_mall	X	X
audio/airport-prague-23-504-a.wav	airport	X	X
audio/park-prague-92-506-a.wav	park	X	X
audio/street_traffic-lyon-110-509-a.wav	street_traffic	X	X
audio/park-prague-38-510-a.wav	park	X	X
audio/metro-lyon-64-512-a.wav	metro	X	X
audio/metro-lyon-149-513-a.wav	metro	X	X
audio/metro-prague-22-514-a.wav	metro	X	X
audio/tram-lyon-112-515-a.wav	tram	X	X
audio/park-lyon-60-517-a.wav	park	X	X
audio/park-prague-38-518-a.wav	park	X	X
audio/tram-lyon-150-519-a.wav	tram	X	X
audio/tram-prague-151-520-a.wav	tram	X	X
audio/shopping_mall-lisbon-125-521-a.wav	shopping_mall	X	X
audio/street_pedestrian-lisbon-99-523-a.wav	street_pedestrian	X	X
audio/metro_station-lyon-28-524-a.wav	metro_station	X	X
audio/metro-lyon-139-525-a.wav	metro	X	X
audio/airport-prague-23-527-a.wav	airport	X	X
audio/airport-lisbon-0-528-a.wav	airport	X	X
audio/bus-lisbon-13-529-a.wav	bus	X	X
audio/airport-lyon-41-530-a.wav	airport	X	X
audio/street_traffic-lyon-45-531-a.wav	street_traffic	X	X
audio/metro-lisbon-145-532-a.wav	metro	X	X
audio/street_pedestrian-lyon-47-533-a.wav	street_pedestrian	X	X
audio/tram-prague-88-537-a.wav	tram	X	X
audio/street_pedestrian-lisbon-99-538-a.wav	street_pedestrian	X	X
audio/public_square-lyon-24-539-a.wav	public_square	X	X
audio/metro_station-prague-19-540-a.wav	metro_station	X	X
audio/metro-lyon-126-541-a.wav	metro	X	X
audio/airport-prague-23-542-a.wav	airport	X	X
audio/tram-prague-42-543-a.wav	tram	X	X
audio/street_pedestrian-lyon-47-545-a.wav	street_pedestrian	X	X
audio/public_square-lyon-56-546-a.wav	public_square	X	X
audio/public_square-lyon-17-547-a.wav	public_square	X	X
audio/public_square-prague-152-549-a.wav	public_square	X	X
audio/metro_station-lyon-77-550-a.wav	metro_station	X	X
audio/street_traffic-prague-153-551-a.wav	street_traffic	X	X
audio/tram-lisbon-46-555-a.wav	tram	X	X
audio/shopping_mall-lyon-66-561-a.wav	shopping_mall	X	X
audio/park-lisbon-57-562-a.wav	park	X	X
audio/street_traffic-lyon-29-563-a.wav	street_traffic	X	X
audio/tram-prague-109-566-a.wav	tram	X	X
audio/tram-lisbon-35-567-a.wav	tram	X	X
audio/street_traffic-lisbon-8-571-a.wav	street_traffic	X	X
audio/metro_station-lisbon-21-572-a.wav	metro_station	X	X
audio/park-lisbon-104-573-a.wav	park	X	X
audio/bus-lisbon-70-576-a.wav	bus	X	X
audio/street_pedestrian-prague-37-580-a.wav	street_pedestrian	X	X
audio/bus-prague-102-581-a.wav	bus	X	X
audio/street_pedestrian-prague-37-582-a.wav	street_pedestrian	X	X
audio/airport-prague-69-583-a.wav	airport	X	X
audio/tram-prague-109-585-a.wav	tram	X	X
audio/shopping_mall-lisbon-125-586-a.wav	shopping_mall	X	X
audio/bus-lisbon-128-587-a.wav	bus	X	X
audio/park-prague-105-588-a.wav	park	X	X
audio/metro_station-lisbon-20-592-a.wav	metro_station	X	X
audio/public_square-lisbon-68-593-a.wav	public_square	X	X
audio/bus-prague-138-594-a.wav	bus	X	X
audio/park-prague-105-595-a.wav	park	X	X
audio/tram-prague-109-596-a.wav	tram	X	X
audio/public_square-lyon-56-597-a.wav	public_square	X	X
audio/shopping_mall-lisbon-2-598-a.wav	shopping_mall	X	X
audio/public_square-prague-27-599-a.wav	public_square	X	X
audio/public_square-lyon-56-600-a.wav	public_square	X	X
audio/metro-prague-54-601-a.wav	metro	X	X
audio/metro_station-prague-19-602-a.wav	metro_station	X	X
audio/street_pedestrian-prague-85-606-a.wav	street_pedestrian	X	X
audio/public_square-lisbon-116-607-a.wav	public_square	X	X
audio/park-lyon-60-608-a.wav	park	X	X
audio/street_traffic-lisbon-76-609-a.wav	street_traffic	X	X
audio/park-lisbon-57-611-a.wav	park	X	X
audio/tram-lyon-103-612-a.wav	tram	X	X
audio/street_traffic-prague-33-614-a.wav	street_traffic	X	X
audio/shopping_mall-lyon-43-615-a.wav	shopping_mall	X	X
audio/shopping_mall-prague-31-617-a.wav	shopping_mall	X	X
audio/tram-prague-151-618-a.wav	tram	X	X
audio/metro-lisbon-107-619-a.wav	metro	X	X
audio/shopping_mall-lisbon-137-621-a.wav	shopping_mall	X	X
audio/airport-lyon-95-622-a.wav	airport	X	X
audio/bus-lyon-1-624-a.wav	bus	X	X
audio/park-lyon-144-625-a.wav	park	X	X
audio/bus-lyon-129-626-a.wav	bus	X	X
audio/public_square-prague-75-627-a.wav	public_square	X	X
audio/bus-lisbon-59-628-a.wav	bus	X	X
audio/airport-prague-34-629-a.wav	airport	X	X
audio/street_pedestrian-prague-85-630-a.wav	street_pedestrian	X	X
audio/street_pedestrian-prague-85-632-a.wav	street_pedestrian	X	X
audio/metro-prague-16-633-a.wav	metro	X	X
audio/street_pedestrian-lisbon-4-636-a.wav	street_pedestrian	X	X
audio/park-prague-92-637-a.wav	park	X	X
audio/tram-lisbon-35-639-a.wav	tram	X	X
audio/bus-lyon-129-641-a.wav	bus	X	X
audio/airport-lisbon-0-643-a.wav	airport	X	X
audio/street_traffic-prague-6-645-a.wav	street_traffic	X	X
